user,project_name,namespace,url
AIworx-Labs,chocolate,tests/test_random.py,https://github.com/AIworx-Labs/chocolate
AIworx-Labs,chocolate,tests/test_thompson.py,https://github.com/AIworx-Labs/chocolate
AIworx-Labs,chocolate,tests/test_connection.py,https://github.com/AIworx-Labs/chocolate
AIworx-Labs,chocolate,tests/test_quasirandom.py,https://github.com/AIworx-Labs/chocolate
AIworx-Labs,chocolate,tests/test_cmaes.py,https://github.com/AIworx-Labs/chocolate
ASMfreaK,habitipy,tests/test_cli.py,https://github.com/ASMfreaK/habitipy
AnemoneLabs,unmessage,tests/test_elements.py,https://github.com/AnemoneLabs/unmessage
AnemoneLabs,unmessage,tests/test_packets.py,https://github.com/AnemoneLabs/unmessage
ApeWorX,ape,tests/functional/manifests/test_manifest.py,https://github.com/ApeWorX/ape
Apress,clean-python,chapter08/hypothesis_use_for_property_testing.py,https://github.com/Apress/clean-python
Arachnid,pyqrencode,tests/test_encode.py,https://github.com/Arachnid/pyqrencode
Axelrod-Python,Axelrod,axelrod/tests/strategies/test_titfortat.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/integration/test_filtering.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_moran.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_resultset.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/strategies/test_player.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_tournament.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/strategies/test_meta.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/integration/test_matches.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/property.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_fingerprint.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_strategy_utils.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_match.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/integration/test_tournament.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_match_generator.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_property.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_filters.py,https://github.com/Axelrod-Python/Axelrod
Axelrod-Python,Axelrod,axelrod/tests/unit/test_game.py,https://github.com/Axelrod-Python/Axelrod
BBVA,apicheck,tools/curl/test/test_parse_hypothesis.py,https://github.com/BBVA/apicheck
BGT-M,spartan2,spartan/model/eaglemine/eaglemine_model.py,https://github.com/BGT-M/spartan2
BIGBALLON,Caffe2-Tutorial,05_cifar10_multi_gpu/test.py,https://github.com/BIGBALLON/Caffe2-Tutorial
BirkbeckCTP,janeway,src/review/views.py,https://github.com/BirkbeckCTP/janeway
BitBotFactory,MikaLendingBot,tests/test_MarketAnalysis.py,https://github.com/BitBotFactory/MikaLendingBot
BurnySc2,python-sc2,test/benchmark_distances_points_to_point.py,https://github.com/BurnySc2/python-sc2
BurnySc2,python-sc2,test/test_pickled_ramp.py,https://github.com/BurnySc2/python-sc2
BurnySc2,python-sc2,test/test_pickled_data.py,https://github.com/BurnySc2/python-sc2
BurnySc2,python-sc2,test/benchmark_distances_cdist.py,https://github.com/BurnySc2/python-sc2
BurnySc2,python-sc2,test/benchmark_distances_units.py,https://github.com/BurnySc2/python-sc2
BurnySc2,python-sc2,test/benchmark_array_creation.py,https://github.com/BurnySc2/python-sc2
BurnySc2,python-sc2,test/benchmark_distance_two_points.py,https://github.com/BurnySc2/python-sc2
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/numpy/core/tests/test_arrayprint.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/pandas/tests/tseries/offsets/test_ticks.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/numpy/core/tests/test_numeric.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/pandas/tests/io/parser/test_parse_dates.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/numpy/_pytesttester.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/pandas/tests/tslibs/test_ccalendar.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/pandas/conftest.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/pandas/tests/tseries/offsets/test_offsets_properties.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/numpy/conftest.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CaioMadeira,The-Philosopher-BOT,venv/Lib/site-packages/pandas/util/_tester.py,https://github.com/CaioMadeira/The-Philosopher-BOT
CiwPython,Ciw,ciw/tests/test_simulation.py,https://github.com/CiwPython/Ciw
CiwPython,Ciw,ciw/tests/test_sampling.py,https://github.com/CiwPython/Ciw
CiwPython,Ciw,ciw/tests/test_auxiliary.py,https://github.com/CiwPython/Ciw
CiwPython,Ciw,ciw/tests/test_network.py,https://github.com/CiwPython/Ciw
CiwPython,Ciw,ciw/tests/test_node.py,https://github.com/CiwPython/Ciw
CiwPython,Ciw,ciw/tests/test_server.py,https://github.com/CiwPython/Ciw
CiwPython,Ciw,ciw/tests/test_individual.py,https://github.com/CiwPython/Ciw
CiwPython,Ciw,ciw/tests/test_data_record.py,https://github.com/CiwPython/Ciw
ClusterHQ,flocker,flocker/dockerplugin/test/test_api.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/control/test/test_diffing.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/control/testtools.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/testtools/_testhelpers.py,https://github.com/ClusterHQ/flocker
ClusterHQ,dvol,dvol_python/__init__.py,https://github.com/ClusterHQ/dvol
ClusterHQ,flocker,flocker/control/test/test_persistence.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/common/test/test_algebraic.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,admin/test/test_merge_pr.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/testtools/test/test_flaky.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,admin/test/test_release.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/common/algebraic.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/testtools/test/test_matchers.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/testtools/test/test_base.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/acceptance/endtoend/test_dockerplugin.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/testtools/strategies.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/node/agents/test/test_blockdevice.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/common/test/test_filepath.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/node/test/test_loop.py,https://github.com/ClusterHQ/flocker
ClusterHQ,dvol,dvol_python/test_dvol.py,https://github.com/ClusterHQ/dvol
ClusterHQ,flocker,flocker/common/test/test_retry.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/node/agents/test/test_ebs.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/node/agents/test/strategies.py,https://github.com/ClusterHQ/flocker
ClusterHQ,flocker,flocker/control/test/test_model.py,https://github.com/ClusterHQ/flocker
ContinuumIO,cyberpandas,tests/ip/test_ip_pandas.py,https://github.com/ContinuumIO/cyberpandas
ContinuumIO,cyberpandas,tests/ip/test_ip.py,https://github.com/ContinuumIO/cyberpandas
CyberAgent,cmaes,fuzzing.py,https://github.com/CyberAgent/cmaes
CyberAgent,cmaes,tests/test_fuzzing.py,https://github.com/CyberAgent/cmaes
DIRACGrid,DIRAC,src/DIRAC/Core/Utilities/test/Test_Encode.py,https://github.com/DIRACGrid/DIRAC
DIRACGrid,DIRAC,tests/Integration/TornadoServices/Test_TornadoAndDISETmixed.py,https://github.com/DIRACGrid/DIRAC
DIRACGrid,DIRAC,tests/DISET_HTTPS_migration/TestServerIntegration.py,https://github.com/DIRACGrid/DIRAC
DIRACGrid,DIRAC,src/DIRAC/Core/Security/test/Test_X509Chain.py,https://github.com/DIRACGrid/DIRAC
DIRACGrid,DIRAC,src/DIRAC/Core/Utilities/test/Test_File.py,https://github.com/DIRACGrid/DIRAC
DRMacIver,schroedinteger,tests/test_bitwise.py,https://github.com/DRMacIver/schroedinteger
DRMacIver,schroedinteger,tests/test_insertion.py,https://github.com/DRMacIver/schroedinteger
DRMacIver,schroedinteger,tests/test_arithmetic.py,https://github.com/DRMacIver/schroedinteger
DRMacIver,structureshrink,tests/test_shrinking.py,https://github.com/DRMacIver/structureshrink
DRMacIver,shrinkray,tests/test_cutting.py,https://github.com/DRMacIver/shrinkray
DRMacIver,minithesis,test_minithesis.py,https://github.com/DRMacIver/minithesis
DRMacIver,shrinkray,tests/test_basic_reductions.py,https://github.com/DRMacIver/shrinkray
DRMacIver,schroedinteger,tests/test_quack.py,https://github.com/DRMacIver/schroedinteger
DRMacIver,schroedinteger,tests/common.py,https://github.com/DRMacIver/schroedinteger
DataDog,dd-trace-py,tests/tracer/test_encoders.py,https://github.com/DataDog/dd-trace-py
DataDog,dd-trace-py,tests/tracer/test_http.py,https://github.com/DataDog/dd-trace-py
DataDog,dd-trace-py,tests/contrib/pytest/test_pytest.py,https://github.com/DataDog/dd-trace-py
DataDog,dd-trace-py,tests/tracer/test_compat.py,https://github.com/DataDog/dd-trace-py
DataDog,dd-trace-py,tests/tracer/test_trace_utils.py,https://github.com/DataDog/dd-trace-py
EvanKepner,mutatest,mutatest/tests/test_cli.py,https://github.com/EvanKepner/mutatest
EvanKepner,mutatest,mutatest/tests/test_run.py,https://github.com/EvanKepner/mutatest
EvanKepner,mutatest,mutatest/tests/test_cache.py,https://github.com/EvanKepner/mutatest
Ezibenroc,PyRoaringBitMap,test.py,https://github.com/Ezibenroc/PyRoaringBitMap
FAForever,server,tests/unit_tests/test_matchmaker_queue_algorithm.py,https://github.com/FAForever/server
FAForever,server,tests/unit_tests/test_protocol.py,https://github.com/FAForever/server
FAForever,server,tests/unit_tests/test_ladder_service.py,https://github.com/FAForever/server
FAForever,server,tests/unit_tests/strategies.py,https://github.com/FAForever/server
FAForever,server,tests/unit_tests/test_map_pool.py,https://github.com/FAForever/server
FAForever,server,tests/conftest.py,https://github.com/FAForever/server
FAForever,server,tests/unit_tests/test_matchmaker_queue.py,https://github.com/FAForever/server
FAForever,server,tests/utils.py,https://github.com/FAForever/server
FISCO-BCOS,python-sdk,eth_abi/tools/_strategies.py,https://github.com/FISCO-BCOS/python-sdk
FelixZFB,wuhan_2019-nCoV,venv/Lib/site-packages/pandas/tests/tseries/offsets/test_offsets_properties.py,https://github.com/FelixZFB/wuhan_2019-nCoV
FelixZFB,wuhan_2019-nCoV,venv/Lib/site-packages/pandas/tests/io/parser/test_parse_dates.py,https://github.com/FelixZFB/wuhan_2019-nCoV
FelixZFB,wuhan_2019-nCoV,venv/Lib/site-packages/pandas/util/_tester.py,https://github.com/FelixZFB/wuhan_2019-nCoV
FelixZFB,wuhan_2019-nCoV,venv/Lib/site-packages/pandas/tests/tseries/offsets/test_ticks.py,https://github.com/FelixZFB/wuhan_2019-nCoV
FelixZFB,wuhan_2019-nCoV,venv/Lib/site-packages/pandas/conftest.py,https://github.com/FelixZFB/wuhan_2019-nCoV
FragileTech,fragile,tests/core/test_functions.py,https://github.com/FragileTech/fragile
FragileTech,fragile,tests/core/test_walkers.py,https://github.com/FragileTech/fragile
Galvant,InstrumentKit,instruments/tests/test_tektronix/test_tekdpo70000.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_tektronix/test_tektronix_tds224.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_generic_scpi/test_scpi_instrument.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_srs/test_srsctc100.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_test_utils.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_gentec_eo/test_blu.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_keithley/test_keithley580.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_thorlabs/test_thorlabs_apt.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_named_struct.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_yokogawa/test_yokogawa_6370.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_agilent/test_agilent_33220a.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_tektronix/test_tktds5xx.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_thorlabs/test_thorlabs_pm100usb.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_tektronix/test_tekdpo4104.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_newport/test_newportesp301.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_tektronix/test_tekawg2000.py,https://github.com/Galvant/InstrumentKit
Galvant,InstrumentKit,instruments/tests/test_keithley/test_keithley195.py,https://github.com/Galvant/InstrumentKit
GoLP-IST,nata,tests/conftest.py,https://github.com/GoLP-IST/nata
GoLP-IST,nata,tests/strategies.py,https://github.com/GoLP-IST/nata
GridTools,gt4py,tests/test_unittest/test_gtc/test_dace_utils.py,https://github.com/GridTools/gt4py
GridTools,gt4py,tests/conftest.py,https://github.com/GridTools/gt4py
GridTools,gt4py,src/gt4py/testing/input_strategies.py,https://github.com/GridTools/gt4py
GridTools,gt4py,tests/test_unittest/test_storage.py,https://github.com/GridTools/gt4py
GridTools,gt4py,src/gt4py/testing/suites.py,https://github.com/GridTools/gt4py
GridTools,gt4py,tests/test_integration/test_cpp_regression.py,https://github.com/GridTools/gt4py
GridTools,gt4py,tests/test_unittest/test_exec_info.py,https://github.com/GridTools/gt4py
HPAC,matchpy,tests/test_matching_native.py,https://github.com/HPAC/matchpy
HPAC,linnea,tests/test_transformations.py,https://github.com/HPAC/linnea
HPAC,matchpy,tests/test_utils.py,https://github.com/HPAC/matchpy
HPAC,matchpy,tests/test_functions.py,https://github.com/HPAC/matchpy
HPAC,matchpy,tests/test_matching.py,https://github.com/HPAC/matchpy
HPAC,linnea,tests/generate.py,https://github.com/HPAC/linnea
HPAC,matchpy,tests/test_syntactic.py,https://github.com/HPAC/matchpy
HPAC,matchpy,tests/test_bipartite.py,https://github.com/HPAC/matchpy
Harmon758,Harmonbot,tests/test_time.py,https://github.com/Harmon758/Harmonbot
Harmon758,Harmonbot,tests/test_cryptography.py,https://github.com/Harmon758/Harmonbot
Harmon758,Harmonbot,tests/test_calculation.py,https://github.com/Harmon758/Harmonbot
Harmon758,Harmonbot,tests/test_location.py,https://github.com/Harmon758/Harmonbot
HumanCompatibleAI,evaluating-rewards,tests/test_rewards.py,https://github.com/HumanCompatibleAI/evaluating-rewards
HumanCompatibleAI,evaluating-rewards,tests/test_tabular.py,https://github.com/HumanCompatibleAI/evaluating-rewards
IQTLabs,squiggle,tests/test_yau_bp.py,https://github.com/IQTLabs/squiggle
IQTLabs,squiggle,tests/test_yau.py,https://github.com/IQTLabs/squiggle
IQTLabs,squiggle,tests/test_randic_and_qi.py,https://github.com/IQTLabs/squiggle
IQTLabs,squiggle,tests/test_gates.py,https://github.com/IQTLabs/squiggle
IQTLabs,squiggle,tests/test_squiggle.py,https://github.com/IQTLabs/squiggle
ImperialNLP,pysimt,pysimt/metrics/multibleu.py,https://github.com/ImperialNLP/pysimt
ImperialNLP,pysimt,pysimt/metrics/sacrebleu.py,https://github.com/ImperialNLP/pysimt
Instagram,LibCST,libcst/tests/test_fuzz.py,https://github.com/Instagram/LibCST
IntelPython,dpnp,tests/third_party/cupy/random_tests/test_sample.py,https://github.com/IntelPython/dpnp
InvestmentSystems,static-frame,static_frame/test/property/test_type_blocks.py,https://github.com/InvestmentSystems/static-frame
InvestmentSystems,static-frame,static_frame/test/property/test_index_hierarchy.py,https://github.com/InvestmentSystems/static-frame
InvestmentSystems,static-frame,static_frame/test/property/test_util.py,https://github.com/InvestmentSystems/static-frame
InvestmentSystems,static-frame,static_frame/test/property/test_rank.py,https://github.com/InvestmentSystems/static-frame
InvestmentSystems,static-frame,static_frame/test/property/strategies.py,https://github.com/InvestmentSystems/static-frame
InvestmentSystems,static-frame,static_frame/test/property/test_frame.py,https://github.com/InvestmentSystems/static-frame
InvestmentSystems,static-frame,static_frame/test/property/test_index.py,https://github.com/InvestmentSystems/static-frame
InvestmentSystems,static-frame,static_frame/test/property/test_series.py,https://github.com/InvestmentSystems/static-frame
InvestmentSystems,static-frame,static_frame/test/property/test_strategies.py,https://github.com/InvestmentSystems/static-frame
IshitaTakeshi,Tadataka,examples/semi_dense_vo.py,https://github.com/IshitaTakeshi/Tadataka
IshitaTakeshi,Tadataka,examples/estimate_depth_from_stereo.py,https://github.com/IshitaTakeshi/Tadataka
JDASoftwareGroup,kartothek,tests/core/test_index.py,https://github.com/JDASoftwareGroup/kartothek
JDASoftwareGroup,kartothek,kartothek/io/testing/query_cube.py,https://github.com/JDASoftwareGroup/kartothek
JDASoftwareGroup,kartothek,kartothek/core/testing.py,https://github.com/JDASoftwareGroup/kartothek
JNRowe,pyisbn,tests/test_sbn.py,https://github.com/JNRowe/pyisbn
JNRowe,pyisbn,tests/test_isbn13.py,https://github.com/JNRowe/pyisbn
JNRowe,pyisbn,tests/test_isbn10.py,https://github.com/JNRowe/pyisbn
JNRowe,pyisbn,tests/test_isbn.py,https://github.com/JNRowe/pyisbn
JNRowe,pyisbn,tests/test_functions.py,https://github.com/JNRowe/pyisbn
JSybrandt,agatha,agatha/ml/hypothesis_predictor/__main__.py,https://github.com/JSybrandt/agatha
JSybrandt,agatha,agatha/ml/hypothesis_predictor/__init__.py,https://github.com/JSybrandt/agatha
JSybrandt,agatha,code_cell:2,https://github.com/JSybrandt/agatha
JSybrandt,agatha,agatha/topic_query/__main__.py,https://github.com/JSybrandt/agatha
JSybrandt,agatha,agatha/ml/hypothesis_predictor/test_predicate_util.py,https://github.com/JSybrandt/agatha
JSybrandt,agatha,agatha/ml/hypothesis_predictor/hypothesis_predictor.py,https://github.com/JSybrandt/agatha
JSybrandt,agatha,tools/py_scripts/edge2vec_conversion/index_edge2vec_embeddings.py,https://github.com/JSybrandt/agatha
JoeyHendricks,QuickPotato,QuickPotato/harness/testing.py,https://github.com/JoeyHendricks/QuickPotato
JohnGiorgi,DeCLUTR,tests/test_encoder.py,https://github.com/JohnGiorgi/DeCLUTR
JohnGiorgi,DeCLUTR,tests/common/test_contrastive_utils.py,https://github.com/JohnGiorgi/DeCLUTR
JohnGiorgi,DeCLUTR,tests/test_dataset_reader.py,https://github.com/JohnGiorgi/DeCLUTR
JohnGiorgi,DeCLUTR,tests/common/test_model_utils.py,https://github.com/JohnGiorgi/DeCLUTR
JohnGiorgi,DeCLUTR,tests/common/test_util.py,https://github.com/JohnGiorgi/DeCLUTR
JordanMicahBennett,Smart-Ai-Pothole-Detector------Powered-by-Tensorflow-TensorRT-on-Google-Colab-and-or-Jetson-Nano,code_cell:1,https://github.com/JordanMicahBennett/Smart-Ai-Pothole-Detector------Powered-by-Tensorflow-TensorRT-on-Google-Colab-and-or-Jetson-Nano
Julian,jsonschema,jsonschema/tests/fuzz_validate.py,https://github.com/Julian/jsonschema
KenKundert,nestedtext,tests/test_random.py,https://github.com/KenKundert/nestedtext
Kharacternyk,barva,tests/strategies.py,https://github.com/Kharacternyk/barva
Kharacternyk,barva,tests/utils/test_color.py,https://github.com/Kharacternyk/barva
KissPeter,APIFuzzer,test/unit_test_composer.py,https://github.com/KissPeter/APIFuzzer
KissPeter,APIFuzzer,test/unit_test.py,https://github.com/KissPeter/APIFuzzer
LeastAuthority,kubetop,src/kubetop/test/test_textrenderer.py,https://github.com/LeastAuthority/kubetop
Lonero-Team,Decentralized-Internet,clusterpost/bigchaindb/tests/common/test_schema.py,https://github.com/Lonero-Team/Decentralized-Internet
Lothiraldan,swagger-fuzzer,swagger_fuzzer/swagger_helpers.py,https://github.com/Lothiraldan/swagger-fuzzer
Lothiraldan,swagger-fuzzer,swagger_fuzzer/swagger_fuzzer.py,https://github.com/Lothiraldan/swagger-fuzzer
Lothiraldan,swagger-fuzzer,swagger_fuzzer/strategy.py,https://github.com/Lothiraldan/swagger-fuzzer
MAVENSDC,cdflib,tests/test_epochs.py,https://github.com/MAVENSDC/cdflib
MBrouns,timeseers,tests/test_utils.py,https://github.com/MBrouns/timeseers
MDAnalysis,mdanalysis,testsuite/MDAnalysisTests/formats/test_libdcd.py,https://github.com/MDAnalysis/mdanalysis
MFreidank,pysgmcmc,pysgmcmc/tests/bayesian_neural_network/test_invalid_inputs.py,https://github.com/MFreidank/pysgmcmc
MFreidank,pysgmcmc,pysgmcmc/tests/test_data_batches.py,https://github.com/MFreidank/pysgmcmc
MIllionBenjamin,Blockchain-FinalProject-SupplyChainFinancialPlatform,python-sdk/eth_abi/tools/_strategies.py,https://github.com/MIllionBenjamin/Blockchain-FinalProject-SupplyChainFinancialPlatform
MLY0813,FlashSwapForCofixAndUni,FlashSwapForCofixAndUni/venv/lib/python3.9/site-packages/web3/_utils/hypothesis.py,https://github.com/MLY0813/FlashSwapForCofixAndUni
MLY0813,FlashSwapForCofixAndUni,FlashSwapForCofixAndUni/venv/lib/python3.9/site-packages/eth_abi/tools/_strategies.py,https://github.com/MLY0813/FlashSwapForCofixAndUni
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/pandas/tests/io/parser/test_parse_dates.py,https://github.com/Manuel83/craftbeerpi4
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/pandas/tests/tseries/offsets/test_offsets_properties.py,https://github.com/Manuel83/craftbeerpi4
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/pandas/tests/tslibs/test_ccalendar.py,https://github.com/Manuel83/craftbeerpi4
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/numpy/conftest.py,https://github.com/Manuel83/craftbeerpi4
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/pandas/tests/tseries/offsets/test_ticks.py,https://github.com/Manuel83/craftbeerpi4
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/pandas/util/_tester.py,https://github.com/Manuel83/craftbeerpi4
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/numpy/lib/tests/test_function_base.py,https://github.com/Manuel83/craftbeerpi4
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/pandas/conftest.py,https://github.com/Manuel83/craftbeerpi4
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/numpy/core/tests/test_numeric.py,https://github.com/Manuel83/craftbeerpi4
Manuel83,craftbeerpi4,venv3/lib/python3.7/site-packages/numpy/core/tests/test_arrayprint.py,https://github.com/Manuel83/craftbeerpi4
MarkWuNLP,SemanticMask,espnet/asr/asr_mix_utils.py,https://github.com/MarkWuNLP/SemanticMask
MartinThoma,algorithms,Python/hypothesis-pydantic/main.py,https://github.com/MartinThoma/algorithms
MartinThoma,algorithms,medium/property-based-testing/test_is_mail.py,https://github.com/MartinThoma/algorithms
MartinThoma,mpu,tests/test_datastructures.py,https://github.com/MartinThoma/mpu
MartinThoma,mpu,tests/test_geometry.py,https://github.com/MartinThoma/mpu
MartinThoma,mpu,tests/test_math.py,https://github.com/MartinThoma/mpu
MartinThoma,mpu,tests/test_string.py,https://github.com/MartinThoma/mpu
MartinThoma,algorithms,medium/property-based-testing/test_factorize_property.py,https://github.com/MartinThoma/algorithms
MartinThoma,algorithms,Python/pydantic-article/test_pydantic.py,https://github.com/MartinThoma/algorithms
MartinThoma,algorithms,mutmut-example/test_factorize.py,https://github.com/MartinThoma/algorithms
MartinThoma,algorithms,medium/property-based-testing/test_two_way_functions.py,https://github.com/MartinThoma/algorithms
MediaBrowser,plugin.video.emby,libraries/dateutil/test/property/test_parser_prop.py,https://github.com/MediaBrowser/plugin.video.emby
MediaBrowser,plugin.video.emby,libraries/dateutil/test/property/test_isoparse_prop.py,https://github.com/MediaBrowser/plugin.video.emby
Nike-Inc,signal_analog,tests/test_signal_analog.py,https://github.com/Nike-Inc/signal_analog
Nike-Inc,signal_analog,tests/test_signal_analog_flow.py,https://github.com/Nike-Inc/signal_analog
Nike-Inc,signal_analog,tests/test_signal_analog_combinators.py,https://github.com/Nike-Inc/signal_analog
Nike-Inc,signal_analog,tests/generators.py,https://github.com/Nike-Inc/signal_analog
NoRedInk,elm-ops-tooling,tests/test_elm_deps_sync.py,https://github.com/NoRedInk/elm-ops-tooling
NoRedInk,elm-ops-tooling,tests/test_native_deps_sync.py,https://github.com/NoRedInk/elm-ops-tooling
OasisLMF,OasisPlatform,src/server/oasisapi/data_files/tests/test_data_files.py,https://github.com/OasisLMF/OasisPlatform
OasisLMF,OasisPlatform,src/server/oasisapi/portfolios/tests/test_portfolio.py,https://github.com/OasisLMF/OasisPlatform
OasisLMF,OasisLMF,tests/utils/test_data.py,https://github.com/OasisLMF/OasisLMF
OasisLMF,OasisLMF,tests/utils/test_log.py,https://github.com/OasisLMF/OasisLMF
OasisLMF,OasisPlatform,src/server/oasisapi/analyses/tests/test_analysis_tasks.py,https://github.com/OasisLMF/OasisPlatform
OasisLMF,OasisLMF,tests/model_preparation/test_summaries.py,https://github.com/OasisLMF/OasisLMF
OasisLMF,OasisPlatform,src/server/oasisapi/analysis_models/tests/test_analysis_model.py,https://github.com/OasisLMF/OasisPlatform
OasisLMF,OasisLMF,tests/cli/test_inputvalues.py,https://github.com/OasisLMF/OasisLMF
OasisLMF,OasisLMF,tests/model_execution/test_conf.py,https://github.com/OasisLMF/OasisLMF
OasisLMF,OasisLMF,tests/data.py,https://github.com/OasisLMF/OasisLMF
OasisLMF,OasisLMF,tests/utils/test_compress.py,https://github.com/OasisLMF/OasisLMF
OasisLMF,OasisPlatform,tests/test_tasks.py,https://github.com/OasisLMF/OasisPlatform
OasisLMF,OasisLMF,tests/model_preparation/test_reinsurance.py,https://github.com/OasisLMF/OasisLMF
OasisLMF,OasisPlatform,tests/test_settings.py,https://github.com/OasisLMF/OasisPlatform
OasisLMF,OasisPlatform,src/server/oasisapi/analyses/tests/test_analysis_api.py,https://github.com/OasisLMF/OasisPlatform
OasisLMF,OasisLMF,tests/model_preparation/test_lookup.py,https://github.com/OasisLMF/OasisLMF
OasisLMF,OasisPlatform,src/server/oasisapi/analyses/tests/test_analysis_model.py,https://github.com/OasisLMF/OasisPlatform
